<<<<<<< HEAD
,Anchor,Concept1,Concept2,Category,estimated_tokens,real_tokens,prompt,gpt_response,gpt_choice
145,Tortoise,Crocodile,Salamander,reptile,43.0,45,"Answer using only only word - ""Crocodile"" or ""Salamander"" and not ""Tortoise"".Which is more similar in meaning to ""Tortoise""?","

Crocodile",Crocodile
146,Paint brush,Grinding disk,Shovel,tool,44.0,44,"Answer using only only word - ""Grinding disk"" or ""Shovel"" and not ""Paint brush"".Which is more similar in meaning to ""Paint brush""?","

Grinding disk",Grinding disk
147,Anvil,Grinding disk,Salamander,tool,42.0,42,"Answer using only only word - ""Grinding disk"" or ""Salamander"" and not ""Anvil"".Which is more similar in meaning to ""Anvil""?","

Grinding disk",Grinding disk
148,Toad,Knife,Shovel,reptile,39.0,41,"Answer using only only word - ""Knife"" or ""Shovel"" and not ""Toad"".Which is more similar in meaning to ""Toad""?","

Knife",Knife
149,Shovel,Axe,Dinosaur,tool,40.0,42,"Answer using only only word - ""Axe"" or ""Dinosaur"" and not ""Shovel"".Which is more similar in meaning to ""Shovel""?","

Axe",Axe
150,Nail,Chisel,Vacuum,tool,39.0,41,"Answer using only only word - ""Chisel"" or ""Vacuum"" and not ""Nail"".Which is more similar in meaning to ""Nail""?","

Chisel",Chisel
151,Vacuum,Axe,Crocodile,tool,40.0,44,"Answer using only only word - ""Axe"" or ""Crocodile"" and not ""Vacuum"".Which is more similar in meaning to ""Vacuum""?","

Axe",Axe
152,Turtle,Gecko,Lizard,reptile,40.0,40,"Answer using only only word - ""Gecko"" or ""Lizard"" and not ""Turtle"".Which is more similar in meaning to ""Turtle""?","

Lizard",Lizard
153,Turtle,Nail,Paint brush,reptile,41.0,41,"Answer using only only word - ""Nail"" or ""Paint brush"" and not ""Turtle"".Which is more similar in meaning to ""Turtle""?","

Nail",Nail
154,Hammer,Axe,Spanner,tool,39.0,41,"Answer using only only word - ""Axe"" or ""Spanner"" and not ""Hammer"".Which is more similar in meaning to ""Hammer""?","

Axe",Axe
155,Paint brush,Chameleon,Crocodile,tool,44.0,45,"Answer using only only word - ""Chameleon"" or ""Crocodile"" and not ""Paint brush"".Which is more similar in meaning to ""Paint brush""?","

Chameleon",Chameleon
156,Alligator,Hammer,Spanner,reptile,42.0,41,"Answer using only only word - ""Hammer"" or ""Spanner"" and not ""Alligator"".Which is more similar in meaning to ""Alligator""?","

Hammer",Hammer
157,Chameleon,Alligator,Axe,reptile,41.0,42,"Answer using only only word - ""Alligator"" or ""Axe"" and not ""Chameleon"".Which is more similar in meaning to ""Chameleon""?","

Alligator",Alligator
158,Axe,Cobra,Nail,tool,38.0,41,"Answer using only only word - ""Cobra"" or ""Nail"" and not ""Axe"".Which is more similar in meaning to ""Axe""?","

Cobra",Cobra
159,Dinosaur,Cobra,Snake,reptile,40.0,40,"Answer using only only word - ""Cobra"" or ""Snake"" and not ""Dinosaur"".Which is more similar in meaning to ""Dinosaur""?","

Cobra",Cobra
160,Turtle,Paint brush,Saw,reptile,40.0,41,"Answer using only only word - ""Paint brush"" or ""Saw"" and not ""Turtle"".Which is more similar in meaning to ""Turtle""?","

Paint brush",Paint brush
161,Gecko,Spanner,Vacuum,reptile,40.0,42,"Answer using only only word - ""Spanner"" or ""Vacuum"" and not ""Gecko"".Which is more similar in meaning to ""Gecko""?","

Spanner",Spanner
162,Lawn Mower,Nail,Shovel,tool,41.0,45,"Answer using only only word - ""Nail"" or ""Shovel"" and not ""Lawn Mower"".Which is more similar in meaning to ""Lawn Mower""?","

Shovel",Shovel
163,Dinosaur,Cobra,Turtle,reptile,41.0,41,"Answer using only only word - ""Cobra"" or ""Turtle"" and not ""Dinosaur"".Which is more similar in meaning to ""Dinosaur""?","

Cobra",Cobra
164,Spanner,Nail,Saw,tool,39.0,42,"Answer using only only word - ""Nail"" or ""Saw"" and not ""Spanner"".Which is more similar in meaning to ""Spanner""?","

Saw.",Saw
165,Nail,Dinosaur,Spanner,tool,40.0,41,"Answer using only only word - ""Dinosaur"" or ""Spanner"" and not ""Nail"".Which is more similar in meaning to ""Nail""?","

Spanner",Spanner
166,Shovel,Alligator,Turtle,tool,41.0,42,"Answer using only only word - ""Alligator"" or ""Turtle"" and not ""Shovel"".Which is more similar in meaning to ""Shovel""?","

Turtle",Turtle
167,Knife,Lizard,Salamander,tool,40.0,41,"Answer using only only word - ""Lizard"" or ""Salamander"" and not ""Knife"".Which is more similar in meaning to ""Knife""?","

Lizard",Lizard
168,Oil can,Dinosaur,Paint brush,tool,42.0,41,"Answer using only only word - ""Dinosaur"" or ""Paint brush"" and not ""Oil can"".Which is more similar in meaning to ""Oil can""?","

Dinosaur",Dinosaur
169,Gecko,Shovel,Turtle,reptile,39.0,41,"Answer using only only word - ""Shovel"" or ""Turtle"" and not ""Gecko"".Which is more similar in meaning to ""Gecko""?","

Turtle",Turtle
170,Saw,Screwdriver,Tortoise,tool,40.0,42,"Answer using only only word - ""Screwdriver"" or ""Tortoise"" and not ""Saw"".Which is more similar in meaning to ""Saw""?","

Screwdriver",Screwdriver
171,Screwdriver,Paint brush,Turtle,tool,44.0,43,"Answer using only only word - ""Paint brush"" or ""Turtle"" and not ""Screwdriver"".Which is more similar in meaning to ""Screwdriver""?","

Paint brush.",Paint brush
172,Shovel,Anvil,Hammer,tool,40.0,42,"Answer using only only word - ""Anvil"" or ""Hammer"" and not ""Shovel"".Which is more similar in meaning to ""Shovel""?","

Anvil",Anvil
173,Chameleon,Axe,Knife,reptile,40.0,42,"Answer using only only word - ""Axe"" or ""Knife"" and not ""Chameleon"".Which is more similar in meaning to ""Chameleon""?","

Axe",Axe
174,Salamander,Cobra,Crocodile,reptile,42.0,45,"Answer using only only word - ""Cobra"" or ""Crocodile"" and not ""Salamander"".Which is more similar in meaning to ""Salamander""?","

Crocodile",Crocodile
175,Alligator,Gecko,Tortoise,reptile,42.0,41,"Answer using only only word - ""Gecko"" or ""Tortoise"" and not ""Alligator"".Which is more similar in meaning to ""Alligator""?","

Gecko",Gecko
176,Lawn Mower,Alligator,Toad,tool,42.0,44,"Answer using only only word - ""Alligator"" or ""Toad"" and not ""Lawn Mower"".Which is more similar in meaning to ""Lawn Mower""?","

Alligator",Alligator
177,Dinosaur,Lizard,Screwdriver,reptile,42.0,41,"Answer using only only word - ""Lizard"" or ""Screwdriver"" and not ""Dinosaur"".Which is more similar in meaning to ""Dinosaur""?","

Lizard",Lizard
178,Chisel,Anvil,Dinosaur,tool,40.0,40,"Answer using only only word - ""Anvil"" or ""Dinosaur"" and not ""Chisel"".Which is more similar in meaning to ""Chisel""?","

Anvil",Anvil
179,Paint brush,Axe,Gecko,tool,41.0,42,"Answer using only only word - ""Axe"" or ""Gecko"" and not ""Paint brush"".Which is more similar in meaning to ""Paint brush""?","

Axe",Axe
180,Vacuum,Dinosaur,Nail,tool,40.0,42,"Answer using only only word - ""Dinosaur"" or ""Nail"" and not ""Vacuum"".Which is more similar in meaning to ""Vacuum""?","

Nail",Nail
181,Cobra,Blindworm,Dinosaur,reptile,41.0,43,"Answer using only only word - ""Blindworm"" or ""Dinosaur"" and not ""Cobra"".Which is more similar in meaning to ""Cobra""?","

Blindworm",Blindworm
182,Salamander,Chameleon,Turtle,reptile,43.0,43,"Answer using only only word - ""Chameleon"" or ""Turtle"" and not ""Salamander"".Which is more similar in meaning to ""Salamander""?","

Chameleon",Chameleon
183,Hammer,Oil can,Shovel,tool,40.0,41,"Answer using only only word - ""Oil can"" or ""Shovel"" and not ""Hammer"".Which is more similar in meaning to ""Hammer""?","

Oil can.",Oil can
184,Nail,Hammer,Paint brush,tool,40.0,41,"Answer using only only word - ""Hammer"" or ""Paint brush"" and not ""Nail"".Which is more similar in meaning to ""Nail""?","

Hammer",Hammer
185,Hammer,Boa python,Cobra,tool,41.0,42,"Answer using only only word - ""Boa python"" or ""Cobra"" and not ""Hammer"".Which is more similar in meaning to ""Hammer""?","

Cobra",Cobra
186,Caiman,Chameleon,Gecko,reptile,40.0,41,"Answer using only only word - ""Chameleon"" or ""Gecko"" and not ""Caiman"".Which is more similar in meaning to ""Caiman""?","

Gecko",Gecko
187,Chisel,Shovel,Snake,tool,40.0,40,"Answer using only only word - ""Shovel"" or ""Snake"" and not ""Chisel"".Which is more similar in meaning to ""Chisel""?","

Shovel",Shovel
188,Toad,Boa python,Dinosaur,reptile,40.0,41,"Answer using only only word - ""Boa python"" or ""Dinosaur"" and not ""Toad"".Which is more similar in meaning to ""Toad""?","

Boa python",Boa python
189,Grinding disk,Toad,Turtle,tool,43.0,42,"Answer using only only word - ""Toad"" or ""Turtle"" and not ""Grinding disk"".Which is more similar in meaning to ""Grinding disk""?","

Toad",Toad
190,Oil can,Saw,Tortoise,tool,40.0,41,"Answer using only only word - ""Saw"" or ""Tortoise"" and not ""Oil can"".Which is more similar in meaning to ""Oil can""?","

Can",fill manually
191,Snake,Tortoise,Turtle,reptile,40.0,39,"Answer using only only word - ""Tortoise"" or ""Turtle"" and not ""Snake"".Which is more similar in meaning to ""Snake""?","

Turtle",Turtle
192,Tortoise,Boa python,Chisel,reptile,42.0,43,"Answer using only only word - ""Boa python"" or ""Chisel"" and not ""Tortoise"".Which is more similar in meaning to ""Tortoise""?","

Boa python",Boa python
193,Blindworm,Knife,Tortoise,reptile,42.0,43,"Answer using only only word - ""Knife"" or ""Tortoise"" and not ""Blindworm"".Which is more similar in meaning to ""Blindworm""?","

Tortoise",Tortoise
194,Turtle,Chameleon,Saw,reptile,40.0,41,"Answer using only only word - ""Chameleon"" or ""Saw"" and not ""Turtle"".Which is more similar in meaning to ""Turtle""?","

Chameleon",Chameleon
195,Saw,Anvil,Oil can,tool,38.0,40,"Answer using only only word - ""Anvil"" or ""Oil can"" and not ""Saw"".Which is more similar in meaning to ""Saw""?","

Anvil",Anvil
196,Blindworm,Dinosaur,Shovel,reptile,42.0,43,"Answer using only only word - ""Dinosaur"" or ""Shovel"" and not ""Blindworm"".Which is more similar in meaning to ""Blindworm""?","

Dinosaur",Dinosaur
197,Anvil,Chameleon,Lizard,tool,40.0,41,"Answer using only only word - ""Chameleon"" or ""Lizard"" and not ""Anvil"".Which is more similar in meaning to ""Anvil""?","

Lizard",Lizard
198,Turtle,Anvil,Axe,reptile,39.0,40,"Answer using only only word - ""Anvil"" or ""Axe"" and not ""Turtle"".Which is more similar in meaning to ""Turtle""?","

Neither",fill manually
199,Saw,Knife,Nail,tool,38.0,40,"Answer using only only word - ""Knife"" or ""Nail"" and not ""Saw"".Which is more similar in meaning to ""Saw""?","

Knife",Knife
200,Blindworm,Oil can,Spanner,reptile,42.0,43,"Answer using only only word - ""Oil can"" or ""Spanner"" and not ""Blindworm"".Which is more similar in meaning to ""Blindworm""?","

Spanner.",Spanner
201,Screwdriver,Hammer,Snake,tool,42.0,41,"Answer using only only word - ""Hammer"" or ""Snake"" and not ""Screwdriver"".Which is more similar in meaning to ""Screwdriver""?","

Hammer",Hammer
202,Dinosaur,Cobra,Oil can,reptile,41.0,41,"Answer using only only word - ""Cobra"" or ""Oil can"" and not ""Dinosaur"".Which is more similar in meaning to ""Dinosaur""?","

Cobra",Cobra
203,Knife,Grinding disk,Paint brush,tool,42.0,42,"Answer using only only word - ""Grinding disk"" or ""Paint brush"" and not ""Knife"".Which is more similar in meaning to ""Knife""?","

Grinding disk.",Grinding disk
204,Snake,Caiman,Crocodile,reptile,40.0,40,"Answer using only only word - ""Caiman"" or ""Crocodile"" and not ""Snake"".Which is more similar in meaning to ""Snake""?","

Crocodile",Crocodile
205,Tortoise,Caiman,Turtle,reptile,41.0,42,"Answer using only only word - ""Caiman"" or ""Turtle"" and not ""Tortoise"".Which is more similar in meaning to ""Tortoise""?","

Turtle",Turtle
206,Tortoise,Chisel,Knife,reptile,41.0,42,"Answer using only only word - ""Chisel"" or ""Knife"" and not ""Tortoise"".Which is more similar in meaning to ""Tortoise""?","

Chisel",Chisel
207,Grinding disk,Caiman,Toad,tool,43.0,42,"Answer using only only word - ""Caiman"" or ""Toad"" and not ""Grinding disk"".Which is more similar in meaning to ""Grinding disk""?","

Caiman",Caiman
208,Turtle,Gecko,Toad,reptile,39.0,40,"Answer using only only word - ""Gecko"" or ""Toad"" and not ""Turtle"".Which is more similar in meaning to ""Turtle""?","

Gecko",Gecko
209,Vacuum,Dinosaur,Hammer,tool,40.0,42,"Answer using only only word - ""Dinosaur"" or ""Hammer"" and not ""Vacuum"".Which is more similar in meaning to ""Vacuum""?","

Dinosaur",Dinosaur
210,Blindworm,Chisel,Screwdriver,reptile,43.0,43,"Answer using only only word - ""Chisel"" or ""Screwdriver"" and not ""Blindworm"".Which is more similar in meaning to ""Blindworm""?","

Screwdriver",Screwdriver
211,Caiman,Crocodile,Dinosaur,reptile,41.0,42,"Answer using only only word - ""Crocodile"" or ""Dinosaur"" and not ""Caiman"".Which is more similar in meaning to ""Caiman""?","

Crocodile",Crocodile
212,Knife,Lizard,Vacuum,tool,39.0,41,"Answer using only only word - ""Lizard"" or ""Vacuum"" and not ""Knife"".Which is more similar in meaning to ""Knife""?","

Lizard",Lizard
213,Screwdriver,Tortoise,Vacuum,tool,43.0,44,"Answer using only only word - ""Tortoise"" or ""Vacuum"" and not ""Screwdriver"".Which is more similar in meaning to ""Screwdriver""?","

Tortoise",Tortoise
214,Salamander,Knife,Saw,reptile,41.0,42,"Answer using only only word - ""Knife"" or ""Saw"" and not ""Salamander"".Which is more similar in meaning to ""Salamander""?","

Knife",Knife
215,Dinosaur,Grinding disk,Turtle,reptile,43.0,41,"Answer using only only word - ""Grinding disk"" or ""Turtle"" and not ""Dinosaur"".Which is more similar in meaning to ""Dinosaur""?","

Turtle",Turtle
216,Vacuum,Lawn Mower,Shovel,tool,41.0,45,"Answer using only only word - ""Lawn Mower"" or ""Shovel"" and not ""Vacuum"".Which is more similar in meaning to ""Vacuum""?","

Lawn Mower",Lawn Mower
217,Nail,Chameleon,Spanner,tool,40.0,42,"Answer using only only word - ""Chameleon"" or ""Spanner"" and not ""Nail"".Which is more similar in meaning to ""Nail""?","

Spanner",Spanner
218,Spanner,Axe,Lizard,tool,40.0,42,"Answer using only only word - ""Axe"" or ""Lizard"" and not ""Spanner"".Which is more similar in meaning to ""Spanner""?","

Axe",Axe
219,Axe,Grinding disk,Toad,tool,40.0,41,"Answer using only only word - ""Grinding disk"" or ""Toad"" and not ""Axe"".Which is more similar in meaning to ""Axe""?","

Toad",Toad
220,Lizard,Chameleon,Crocodile,reptile,41.0,43,"Answer using only only word - ""Chameleon"" or ""Crocodile"" and not ""Lizard"".Which is more similar in meaning to ""Lizard""?","

Chameleon",Chameleon
221,Blindworm,Hammer,Toad,reptile,41.0,42,"Answer using only only word - ""Hammer"" or ""Toad"" and not ""Blindworm"".Which is more similar in meaning to ""Blindworm""?","

Toad",Toad
222,Chameleon,Boa python,Vacuum,reptile,42.0,44,"Answer using only only word - ""Boa python"" or ""Vacuum"" and not ""Chameleon"".Which is more similar in meaning to ""Chameleon""?","

Boa python",Boa python
223,Knife,Cobra,Nail,tool,39.0,41,"Answer using only only word - ""Cobra"" or ""Nail"" and not ""Knife"".Which is more similar in meaning to ""Knife""?","

Cobra",Cobra
224,Paint brush,Knife,Vacuum,tool,42.0,43,"Answer using only only word - ""Knife"" or ""Vacuum"" and not ""Paint brush"".Which is more similar in meaning to ""Paint brush""?","

Knife",Knife
225,Crocodile,Boa python,Paint brush,reptile,44.0,46,"Answer using only only word - ""Boa python"" or ""Paint brush"" and not ""Crocodile"".Which is more similar in meaning to ""Crocodile""?","

Boa python",Boa python
226,Knife,Boa python,Nail,tool,40.0,41,"Answer using only only word - ""Boa python"" or ""Nail"" and not ""Knife"".Which is more similar in meaning to ""Knife""?","

Nail",Nail
227,Anvil,Lizard,Tortoise,tool,40.0,41,"Answer using only only word - ""Lizard"" or ""Tortoise"" and not ""Anvil"".Which is more similar in meaning to ""Anvil""?","

Lizard",Lizard
228,Lawn Mower,Alligator,Nail,tool,42.0,44,"Answer using only only word - ""Alligator"" or ""Nail"" and not ""Lawn Mower"".Which is more similar in meaning to ""Lawn Mower""?","

Alligator",Alligator
229,Spanner,Screwdriver,Tortoise,tool,42.0,44,"Answer using only only word - ""Screwdriver"" or ""Tortoise"" and not ""Spanner"".Which is more similar in meaning to ""Spanner""?","

Screwdriver",Screwdriver
230,Cobra,Nail,Screwdriver,reptile,40.0,43,"Answer using only only word - ""Nail"" or ""Screwdriver"" and not ""Cobra"".Which is more similar in meaning to ""Cobra""?","

Nail",Nail
231,Vacuum,Alligator,Nail,tool,40.0,42,"Answer using only only word - ""Alligator"" or ""Nail"" and not ""Vacuum"".Which is more similar in meaning to ""Vacuum""?","

Nail",Nail
232,Screwdriver,Knife,Shovel,tool,42.0,43,"Answer using only only word - ""Knife"" or ""Shovel"" and not ""Screwdriver"".Which is more similar in meaning to ""Screwdriver""?","

Knife",Knife
233,Shovel,Paint brush,Toad,tool,41.0,43,"Answer using only only word - ""Paint brush"" or ""Toad"" and not ""Shovel"".Which is more similar in meaning to ""Shovel""?","

Paint brush.",Paint brush
234,Anvil,Cobra,Knife,tool,39.0,41,"Answer using only only word - ""Cobra"" or ""Knife"" and not ""Anvil"".Which is more similar in meaning to ""Anvil""?","

Cobra",Cobra
235,Blindworm,Saw,Turtle,reptile,41.0,42,"Answer using only only word - ""Saw"" or ""Turtle"" and not ""Blindworm"".Which is more similar in meaning to ""Blindworm""?","

Saw",Saw
236,Hammer,Gecko,Vacuum,tool,40.0,41,"Answer using only only word - ""Gecko"" or ""Vacuum"" and not ""Hammer"".Which is more similar in meaning to ""Hammer""?","

Gecko",Gecko
237,Paint brush,Nail,Tortoise,tool,42.0,43,"Answer using only only word - ""Nail"" or ""Tortoise"" and not ""Paint brush"".Which is more similar in meaning to ""Paint brush""?","

Nail",Nail
