,Anchor,Concept1,Concept2,Category,estimated_tokens,real_tokens,prompt,gpt_response,gpt_choice
145,Lawn Mower,Gecko,Snake,tool,41.0,39,"Answer using only only word - ""Gecko"" or ""Snake"" and not ""Lawn Mower"".Which is more similar in meaning to ""Lawn Mower""?","

Gecko",Gecko
146,Nail,Lizard,Paint brush,tool,40.0,37,"Answer using only only word - ""Lizard"" or ""Paint brush"" and not ""Nail"".Which is more similar in meaning to ""Nail""?","

Lizard",Lizard
147,Turtle,Boa python,Vacuum,reptile,41.0,39,"Answer using only only word - ""Boa python"" or ""Vacuum"" and not ""Turtle"".Which is more similar in meaning to ""Turtle""?","

Boa python",Boa python
148,Chameleon,Hammer,Snake,reptile,41.0,37,"Answer using only only word - ""Hammer"" or ""Snake"" and not ""Chameleon"".Which is more similar in meaning to ""Chameleon""?","

Hammer",Hammer
149,Screwdriver,Crocodile,Lizard,tool,43.0,42,"Answer using only only word - ""Crocodile"" or ""Lizard"" and not ""Screwdriver"".Which is more similar in meaning to ""Screwdriver""?","

Crocodile",Crocodile
150,Blindworm,Spanner,Turtle,reptile,42.0,40,"Answer using only only word - ""Spanner"" or ""Turtle"" and not ""Blindworm"".Which is more similar in meaning to ""Blindworm""?","

Spanner",Spanner
151,Lizard,Knife,Saw,reptile,39.0,36,"Answer using only only word - ""Knife"" or ""Saw"" and not ""Lizard"".Which is more similar in meaning to ""Lizard""?","

Saw",Saw
152,Anvil,Chisel,Tortoise,tool,40.0,37,"Answer using only only word - ""Chisel"" or ""Tortoise"" and not ""Anvil"".Which is more similar in meaning to ""Anvil""?","

Chisel",Chisel
153,Axe,Alligator,Oil can,tool,39.0,36,"Answer using only only word - ""Alligator"" or ""Oil can"" and not ""Axe"".Which is more similar in meaning to ""Axe""?","

Alligator",Alligator
154,Nail,Grinding disk,Tortoise,tool,41.0,39,"Answer using only only word - ""Grinding disk"" or ""Tortoise"" and not ""Nail"".Which is more similar in meaning to ""Nail""?","

Tortoise",Tortoise
155,Alligator,Axe,Saw,reptile,40.0,36,"Answer using only only word - ""Axe"" or ""Saw"" and not ""Alligator"".Which is more similar in meaning to ""Alligator""?","

Axe",Axe
156,Axe,Gecko,Turtle,tool,38.0,36,"Answer using only only word - ""Gecko"" or ""Turtle"" and not ""Axe"".Which is more similar in meaning to ""Axe""?","

Gecko",Gecko
157,Saw,Dinosaur,Shovel,tool,39.0,38,"Answer using only only word - ""Dinosaur"" or ""Shovel"" and not ""Saw"".Which is more similar in meaning to ""Saw""?","

Shovel",Shovel
158,Blindworm,Lawn Mower,Lizard,reptile,42.0,40,"Answer using only only word - ""Lawn Mower"" or ""Lizard"" and not ""Blindworm"".Which is more similar in meaning to ""Blindworm""?","

Lizard",Lizard
159,Chameleon,Anvil,Vacuum,reptile,41.0,39,"Answer using only only word - ""Anvil"" or ""Vacuum"" and not ""Chameleon"".Which is more similar in meaning to ""Chameleon""?","

Anvil",Anvil
160,Knife,Anvil,Paint brush,tool,40.0,37,"Answer using only only word - ""Anvil"" or ""Paint brush"" and not ""Knife"".Which is more similar in meaning to ""Knife""?","

Anvil",Anvil
161,Oil can,Caiman,Chisel,tool,40.0,36,"Answer using only only word - ""Caiman"" or ""Chisel"" and not ""Oil can"".Which is more similar in meaning to ""Oil can""?","

Caiman",Caiman
162,Boa python,Chisel,Grinding disk,reptile,44.0,39,"Answer using only only word - ""Chisel"" or ""Grinding disk"" and not ""Boa python"".Which is more similar in meaning to ""Boa python""?","

Chisel",Chisel
163,Caiman,Gecko,Vacuum,reptile,40.0,37,"Answer using only only word - ""Gecko"" or ""Vacuum"" and not ""Caiman"".Which is more similar in meaning to ""Caiman""?","

Gecko",Gecko
164,Paint brush,Crocodile,Turtle,tool,43.0,42,"Answer using only only word - ""Crocodile"" or ""Turtle"" and not ""Paint brush"".Which is more similar in meaning to ""Paint brush""?","

Crocodile",Crocodile
165,Saw,Nail,Salamander,tool,39.0,37,"Answer using only only word - ""Nail"" or ""Salamander"" and not ""Saw"".Which is more similar in meaning to ""Saw""?","

Nail",Nail
166,Vacuum,Spanner,Turtle,tool,40.0,40,"Answer using only only word - ""Spanner"" or ""Turtle"" and not ""Vacuum"".Which is more similar in meaning to ""Vacuum""?","

Spanner",Spanner
167,Snake,Crocodile,Lawn Mower,reptile,41.0,40,"Answer using only only word - ""Crocodile"" or ""Lawn Mower"" and not ""Snake"".Which is more similar in meaning to ""Snake""?","

Crocodile",Crocodile
168,Oil can,Cobra,Salamander,tool,41.0,39,"Answer using only only word - ""Cobra"" or ""Salamander"" and not ""Oil can"".Which is more similar in meaning to ""Oil can""?","

Cobra",Cobra
169,Nail,Dinosaur,Toad,tool,39.0,36,"Answer using only only word - ""Dinosaur"" or ""Toad"" and not ""Nail"".Which is more similar in meaning to ""Nail""?","

Dinosaur",Dinosaur
170,Salamander,Blindworm,Hammer,reptile,43.0,40,"Answer using only only word - ""Blindworm"" or ""Hammer"" and not ""Salamander"".Which is more similar in meaning to ""Salamander""?","

Blindworm",Blindworm
171,Oil can,Alligator,Paint brush,tool,42.0,38,"Answer using only only word - ""Alligator"" or ""Paint brush"" and not ""Oil can"".Which is more similar in meaning to ""Oil can""?","

Paint brush",Paint brush
172,Oil can,Cobra,Grinding disk,tool,42.0,39,"Answer using only only word - ""Cobra"" or ""Grinding disk"" and not ""Oil can"".Which is more similar in meaning to ""Oil can""?","

Cobra",Cobra
173,Turtle,Axe,Hammer,reptile,39.0,36,"Answer using only only word - ""Axe"" or ""Hammer"" and not ""Turtle"".Which is more similar in meaning to ""Turtle""?","

Axe",Axe
174,Hammer,Oil can,Snake,tool,40.0,36,"Answer using only only word - ""Oil can"" or ""Snake"" and not ""Hammer"".Which is more similar in meaning to ""Hammer""?","

Oil can.",Oil can
175,Vacuum,Boa python,Shovel,tool,41.0,41,"Answer using only only word - ""Boa python"" or ""Shovel"" and not ""Vacuum"".Which is more similar in meaning to ""Vacuum""?","

Boa python",Boa python
176,Dinosaur,Chisel,Paint brush,reptile,42.0,37,"Answer using only only word - ""Chisel"" or ""Paint brush"" and not ""Dinosaur"".Which is more similar in meaning to ""Dinosaur""?","

Chisel",Chisel
177,Nail,Anvil,Chisel,tool,39.0,36,"Answer using only only word - ""Anvil"" or ""Chisel"" and not ""Nail"".Which is more similar in meaning to ""Nail""?","

Anvil",Anvil
178,Hammer,Blindworm,Toad,tool,40.0,37,"Answer using only only word - ""Blindworm"" or ""Toad"" and not ""Hammer"".Which is more similar in meaning to ""Hammer""?","

Toad",Toad
179,Toad,Blindworm,Cobra,reptile,39.0,39,"Answer using only only word - ""Blindworm"" or ""Cobra"" and not ""Toad"".Which is more similar in meaning to ""Toad""?","

Cobra",Cobra
180,Salamander,Snake,Turtle,reptile,42.0,36,"Answer using only only word - ""Snake"" or ""Turtle"" and not ""Salamander"".Which is more similar in meaning to ""Salamander""?","

Snake",Snake
181,Saw,Anvil,Snake,tool,38.0,35,"Answer using only only word - ""Anvil"" or ""Snake"" and not ""Saw"".Which is more similar in meaning to ""Saw""?","

Anvil",Anvil
182,Hammer,Alligator,Nail,tool,40.0,36,"Answer using only only word - ""Alligator"" or ""Nail"" and not ""Hammer"".Which is more similar in meaning to ""Hammer""?","

Nail",Nail
183,Anvil,Chameleon,Dinosaur,tool,41.0,37,"Answer using only only word - ""Chameleon"" or ""Dinosaur"" and not ""Anvil"".Which is more similar in meaning to ""Anvil""?","

Dinosaur",Dinosaur
184,Chameleon,Blindworm,Boa python,reptile,43.0,41,"Answer using only only word - ""Blindworm"" or ""Boa python"" and not ""Chameleon"".Which is more similar in meaning to ""Chameleon""?","

Boa python",Boa python
185,Snake,Spanner,Vacuum,reptile,40.0,37,"Answer using only only word - ""Spanner"" or ""Vacuum"" and not ""Snake"".Which is more similar in meaning to ""Snake""?","

Spanner",Spanner
186,Tortoise,Hammer,Screwdriver,reptile,42.0,39,"Answer using only only word - ""Hammer"" or ""Screwdriver"" and not ""Tortoise"".Which is more similar in meaning to ""Tortoise""?","

Hammer",Hammer
187,Crocodile,Dinosaur,Vacuum,reptile,42.0,41,"Answer using only only word - ""Dinosaur"" or ""Vacuum"" and not ""Crocodile"".Which is more similar in meaning to ""Crocodile""?","

Dinosaur",Dinosaur
188,Chisel,Salamander,Screwdriver,tool,42.0,39,"Answer using only only word - ""Salamander"" or ""Screwdriver"" and not ""Chisel"".Which is more similar in meaning to ""Chisel""?","

Screwdriver",Screwdriver
189,Shovel,Knife,Oil can,tool,40.0,38,"Answer using only only word - ""Knife"" or ""Oil can"" and not ""Shovel"".Which is more similar in meaning to ""Shovel""?","

Knife",Knife
190,Spanner,Saw,Screwdriver,tool,41.0,39,"Answer using only only word - ""Saw"" or ""Screwdriver"" and not ""Spanner"".Which is more similar in meaning to ""Spanner""?","

Saw",Saw
191,Shovel,Blindworm,Gecko,tool,40.0,40,"Answer using only only word - ""Blindworm"" or ""Gecko"" and not ""Shovel"".Which is more similar in meaning to ""Shovel""?","

Blindworm",Blindworm
192,Spanner,Caiman,Screwdriver,tool,42.0,40,"Answer using only only word - ""Caiman"" or ""Screwdriver"" and not ""Spanner"".Which is more similar in meaning to ""Spanner""?","

Screwdriver",Screwdriver
193,Boa python,Hammer,Toad,reptile,41.0,38,"Answer using only only word - ""Hammer"" or ""Toad"" and not ""Boa python"".Which is more similar in meaning to ""Boa python""?","

Hammer",Hammer
194,Turtle,Snake,Vacuum,reptile,40.0,35,"Answer using only only word - ""Snake"" or ""Vacuum"" and not ""Turtle"".Which is more similar in meaning to ""Turtle""?","

Snake",Snake
195,Anvil,Alligator,Boa python,tool,41.0,37,"Answer using only only word - ""Alligator"" or ""Boa python"" and not ""Anvil"".Which is more similar in meaning to ""Anvil""?","

Alligator",Alligator
196,Gecko,Shovel,Tortoise,reptile,40.0,39,"Answer using only only word - ""Shovel"" or ""Tortoise"" and not ""Gecko"".Which is more similar in meaning to ""Gecko""?","

Shovel",Shovel
197,Crocodile,Shovel,Snake,reptile,41.0,41,"Answer using only only word - ""Shovel"" or ""Snake"" and not ""Crocodile"".Which is more similar in meaning to ""Crocodile""?","

Shovel",Shovel
198,Paint brush,Caiman,Crocodile,tool,43.0,42,"Answer using only only word - ""Caiman"" or ""Crocodile"" and not ""Paint brush"".Which is more similar in meaning to ""Paint brush""?","

Crocodile",Crocodile
199,Nail,Crocodile,Spanner,tool,40.0,40,"Answer using only only word - ""Crocodile"" or ""Spanner"" and not ""Nail"".Which is more similar in meaning to ""Nail""?","

Spanner",Spanner
200,Gecko,Hammer,Oil can,reptile,40.0,36,"Answer using only only word - ""Hammer"" or ""Oil can"" and not ""Gecko"".Which is more similar in meaning to ""Gecko""?","

Oil can",Oil can
201,Blindworm,Gecko,Nail,reptile,41.0,38,"Answer using only only word - ""Gecko"" or ""Nail"" and not ""Blindworm"".Which is more similar in meaning to ""Blindworm""?","

Gecko",Gecko
202,Snake,Anvil,Lawn Mower,reptile,40.0,36,"Answer using only only word - ""Anvil"" or ""Lawn Mower"" and not ""Snake"".Which is more similar in meaning to ""Snake""?","

Anvil",Anvil
203,Anvil,Paint brush,Salamander,tool,42.0,39,"Answer using only only word - ""Paint brush"" or ""Salamander"" and not ""Anvil"".Which is more similar in meaning to ""Anvil""?","

Paint brush",Paint brush
204,Chameleon,Dinosaur,Shovel,reptile,42.0,39,"Answer using only only word - ""Dinosaur"" or ""Shovel"" and not ""Chameleon"".Which is more similar in meaning to ""Chameleon""?","

Dinosaur",Dinosaur
205,Knife,Crocodile,Spanner,tool,40.0,40,"Answer using only only word - ""Crocodile"" or ""Spanner"" and not ""Knife"".Which is more similar in meaning to ""Knife""?","

Spanner",Spanner
206,Tortoise,Alligator,Lizard,reptile,42.0,38,"Answer using only only word - ""Alligator"" or ""Lizard"" and not ""Tortoise"".Which is more similar in meaning to ""Tortoise""?","

Lizard",Lizard
207,Caiman,Hammer,Turtle,reptile,40.0,36,"Answer using only only word - ""Hammer"" or ""Turtle"" and not ""Caiman"".Which is more similar in meaning to ""Caiman""?","

Turtle",Turtle
208,Boa python,Caiman,Chameleon,reptile,43.0,39,"Answer using only only word - ""Caiman"" or ""Chameleon"" and not ""Boa python"".Which is more similar in meaning to ""Boa python""?","

Caiman",Caiman
209,Screwdriver,Blindworm,Grinding disk,tool,45.0,41,"Answer using only only word - ""Blindworm"" or ""Grinding disk"" and not ""Screwdriver"".Which is more similar in meaning to ""Screwdriver""?","

Blindworm",Blindworm
210,Gecko,Cobra,Spanner,reptile,39.0,39,"Answer using only only word - ""Cobra"" or ""Spanner"" and not ""Gecko"".Which is more similar in meaning to ""Gecko""?","

Cobra",Cobra
211,Paint brush,Boa python,Caiman,tool,43.0,40,"Answer using only only word - ""Boa python"" or ""Caiman"" and not ""Paint brush"".Which is more similar in meaning to ""Paint brush""?","

Boa python",Boa python
212,Snake,Alligator,Chisel,reptile,40.0,34,"Answer using only only word - ""Alligator"" or ""Chisel"" and not ""Snake"".Which is more similar in meaning to ""Snake""?","

Alligator",Alligator
213,Lizard,Axe,Nail,reptile,39.0,36,"Answer using only only word - ""Axe"" or ""Nail"" and not ""Lizard"".Which is more similar in meaning to ""Lizard""?","

Axe",Axe
214,Chisel,Lawn Mower,Oil can,tool,41.0,38,"Answer using only only word - ""Lawn Mower"" or ""Oil can"" and not ""Chisel"".Which is more similar in meaning to ""Chisel""?","

Oil can",Oil can
215,Chisel,Oil can,Toad,tool,40.0,37,"Answer using only only word - ""Oil can"" or ""Toad"" and not ""Chisel"".Which is more similar in meaning to ""Chisel""?","

Oil can.",Oil can
216,Knife,Anvil,Shovel,tool,39.0,37,"Answer using only only word - ""Anvil"" or ""Shovel"" and not ""Knife"".Which is more similar in meaning to ""Knife""?","

Anvil",Anvil
217,Chisel,Caiman,Spanner,tool,40.0,38,"Answer using only only word - ""Caiman"" or ""Spanner"" and not ""Chisel"".Which is more similar in meaning to ""Chisel""?","

Spanner",Spanner
218,Blindworm,Boa python,Grinding disk,reptile,44.0,41,"Answer using only only word - ""Boa python"" or ""Grinding disk"" and not ""Blindworm"".Which is more similar in meaning to ""Blindworm""?","

Boa python",Boa python
219,Shovel,Oil can,Salamander,tool,41.0,40,"Answer using only only word - ""Oil can"" or ""Salamander"" and not ""Shovel"".Which is more similar in meaning to ""Shovel""?","

Oil can.",Oil can
220,Cobra,Chameleon,Dinosaur,reptile,41.0,40,"Answer using only only word - ""Chameleon"" or ""Dinosaur"" and not ""Cobra"".Which is more similar in meaning to ""Cobra""?","

Chameleon",Chameleon
221,Nail,Blindworm,Grinding disk,tool,41.0,39,"Answer using only only word - ""Blindworm"" or ""Grinding disk"" and not ""Nail"".Which is more similar in meaning to ""Nail""?","

Blindworm",Blindworm
222,Turtle,Alligator,Shovel,reptile,41.0,37,"Answer using only only word - ""Alligator"" or ""Shovel"" and not ""Turtle"".Which is more similar in meaning to ""Turtle""?","

Alligator",Alligator
223,Oil can,Alligator,Tortoise,tool,42.0,38,"Answer using only only word - ""Alligator"" or ""Tortoise"" and not ""Oil can"".Which is more similar in meaning to ""Oil can""?","

Tortoise",Tortoise
224,Nail,Anvil,Dinosaur,tool,39.0,36,"Answer using only only word - ""Anvil"" or ""Dinosaur"" and not ""Nail"".Which is more similar in meaning to ""Nail""?","

Anvil",Anvil
225,Tortoise,Dinosaur,Toad,reptile,41.0,38,"Answer using only only word - ""Dinosaur"" or ""Toad"" and not ""Tortoise"".Which is more similar in meaning to ""Tortoise""?","

Dinosaur",Dinosaur
226,Grinding disk,Chisel,Lizard,tool,43.0,38,"Answer using only only word - ""Chisel"" or ""Lizard"" and not ""Grinding disk"".Which is more similar in meaning to ""Grinding disk""?","

Chisel",Chisel
227,Oil can,Hammer,Paint brush,tool,42.0,37,"Answer using only only word - ""Hammer"" or ""Paint brush"" and not ""Oil can"".Which is more similar in meaning to ""Oil can""?","

Hammer",Hammer
228,Vacuum,Axe,Gecko,tool,39.0,38,"Answer using only only word - ""Axe"" or ""Gecko"" and not ""Vacuum"".Which is more similar in meaning to ""Vacuum""?","

Axe",Axe
229,Blindworm,Paint brush,Shovel,reptile,43.0,41,"Answer using only only word - ""Paint brush"" or ""Shovel"" and not ""Blindworm"".Which is more similar in meaning to ""Blindworm""?","

Paint brush",Paint brush
230,Screwdriver,Chameleon,Snake,tool,43.0,39,"Answer using only only word - ""Chameleon"" or ""Snake"" and not ""Screwdriver"".Which is more similar in meaning to ""Screwdriver""?","

Chameleon",Chameleon
231,Saw,Anvil,Chisel,tool,38.0,36,"Answer using only only word - ""Anvil"" or ""Chisel"" and not ""Saw"".Which is more similar in meaning to ""Saw""?","

Chisel",Chisel
232,Toad,Lawn Mower,Spanner,reptile,40.0,41,"Answer using only only word - ""Lawn Mower"" or ""Spanner"" and not ""Toad"".Which is more similar in meaning to ""Toad""?","

Lawn Mower",Lawn Mower
233,Snake,Anvil,Paint brush,reptile,40.0,35,"Answer using only only word - ""Anvil"" or ""Paint brush"" and not ""Snake"".Which is more similar in meaning to ""Snake""?","

Anvil",Anvil
234,Dinosaur,Knife,Spanner,reptile,41.0,37,"Answer using only only word - ""Knife"" or ""Spanner"" and not ""Dinosaur"".Which is more similar in meaning to ""Dinosaur""?","

Knife",Knife
235,Boa python,Hammer,Paint brush,reptile,43.0,39,"Answer using only only word - ""Hammer"" or ""Paint brush"" and not ""Boa python"".Which is more similar in meaning to ""Boa python""?","

Hammer",Hammer
236,Alligator,Caiman,Toad,reptile,41.0,36,"Answer using only only word - ""Caiman"" or ""Toad"" and not ""Alligator"".Which is more similar in meaning to ""Alligator""?","

Caiman",Caiman
237,Nail,Anvil,Lizard,tool,39.0,36,"Answer using only only word - ""Anvil"" or ""Lizard"" and not ""Nail"".Which is more similar in meaning to ""Nail""?","

Anvil",Anvil
