,Anchor,Concept1,Concept2,Category,estimated_tokens,real_tokens,prompt,gpt_response,gpt_choice
2,Gecko,Axe,Vacuum,reptile,39,41,"Answer using only only word - ""Axe"" or ""Vacuum"" and not ""Gecko"".Which is more similar in meaning to ""Gecko""?","

Axe",Axe
18,Blindworm,Anvil,Axe,reptile,40,42,"Answer using only only word - ""Anvil"" or ""Axe"" and not ""Blindworm"".Which is more similar in meaning to ""Blindworm""?","

Axe",Axe
40,Lawn Mower,Axe,Caiman,tool,41,44,"Answer using only only word - ""Axe"" or ""Caiman"" and not ""Lawn Mower"".Which is more similar in meaning to ""Lawn Mower""?","

Axe",Axe
50,Oil can,Axe,Snake,tool,39,39,"Answer using only only word - ""Axe"" or ""Snake"" and not ""Oil can"".Which is more similar in meaning to ""Oil can""?","

Axe",Axe
55,Screwdriver,Axe,Dinosaur,tool,42,42,"Answer using only only word - ""Axe"" or ""Dinosaur"" and not ""Screwdriver"".Which is more similar in meaning to ""Screwdriver""?","

Axe",Axe
66,Grinding disk,Axe,Dinosaur,tool,43,42,"Answer using only only word - ""Axe"" or ""Dinosaur"" and not ""Grinding disk"".Which is more similar in meaning to ""Grinding disk""?","

Axe",Axe
82,Knife,Anvil,Axe,tool,38,40,"Answer using only only word - ""Anvil"" or ""Axe"" and not ""Knife"".Which is more similar in meaning to ""Knife""?","

Axe",Axe
100,Toad,Axe,Salamander,reptile,39,41,"Answer using only only word - ""Axe"" or ""Salamander"" and not ""Toad"".Which is more similar in meaning to ""Toad""?","

Axe",Axe
126,Tortoise,Axe,Oil can,reptile,40,42,"Answer using only only word - ""Axe"" or ""Oil can"" and not ""Tortoise"".Which is more similar in meaning to ""Tortoise""?","

Axe",Axe
134,Salamander,Axe,Oil can,reptile,41,42,"Answer using only only word - ""Axe"" or ""Oil can"" and not ""Salamander"".Which is more similar in meaning to ""Salamander""?","

Axe",Axe
140,Lizard,Axe,Spanner,reptile,39,41,"Answer using only only word - ""Axe"" or ""Spanner"" and not ""Lizard"".Which is more similar in meaning to ""Lizard""?","

Axe",Axe
157,Alligator,Axe,Saw,reptile,40,40,"Answer using only only word - ""Axe"" or ""Saw"" and not ""Alligator"".Which is more similar in meaning to ""Alligator""?","

Axe",Axe
212,Lizard,Axe,Nail,reptile,39,40,"Answer using only only word - ""Axe"" or ""Nail"" and not ""Lizard"".Which is more similar in meaning to ""Lizard""?","

Axe",Axe
229,Vacuum,Axe,Gecko,tool,39,42,"Answer using only only word - ""Axe"" or ""Gecko"" and not ""Vacuum"".Which is more similar in meaning to ""Vacuum""?","

Axe",Axe
263,Salamander,Axe,Dinosaur,reptile,42,42,"Answer using only only word - ""Axe"" or ""Dinosaur"" and not ""Salamander"".Which is more similar in meaning to ""Salamander""?","

Axe",Axe
268,Gecko,Axe,Screwdriver,reptile,40,41,"Answer using only only word - ""Axe"" or ""Screwdriver"" and not ""Gecko"".Which is more similar in meaning to ""Gecko""?","

Axe",Axe
279,Vacuum,Axe,Boa python,tool,40,43,"Answer using only only word - ""Axe"" or ""Boa python"" and not ""Vacuum"".Which is more similar in meaning to ""Vacuum""?","

Axe",Axe
318,Shovel,Alligator,Axe,tool,40,42,"Answer using only only word - ""Alligator"" or ""Axe"" and not ""Shovel"".Which is more similar in meaning to ""Shovel""?","

Axe",Axe
325,Shovel,Axe,Oil can,tool,39,42,"Answer using only only word - ""Axe"" or ""Oil can"" and not ""Shovel"".Which is more similar in meaning to ""Shovel""?","

Axe",Axe
326,Hammer,Axe,Shovel,tool,39,41,"Answer using only only word - ""Axe"" or ""Shovel"" and not ""Hammer"".Which is more similar in meaning to ""Hammer""?","

Axe.",Axe
374,Chameleon,Axe,Grinding disk,reptile,42,43,"Answer using only only word - ""Axe"" or ""Grinding disk"" and not ""Chameleon"".Which is more similar in meaning to ""Chameleon""?","

Axe",Axe
382,Lawn Mower,Axe,Saw,tool,40,44,"Answer using only only word - ""Axe"" or ""Saw"" and not ""Lawn Mower"".Which is more similar in meaning to ""Lawn Mower""?","

Axe",Axe
404,Blindworm,Axe,Boa python,reptile,42,43,"Answer using only only word - ""Axe"" or ""Boa python"" and not ""Blindworm"".Which is more similar in meaning to ""Blindworm""?","

Axe",Axe
426,Chameleon,Axe,Saw,reptile,40,42,"Answer using only only word - ""Axe"" or ""Saw"" and not ""Chameleon"".Which is more similar in meaning to ""Chameleon""?","

Axe",Axe
440,Paint brush,Axe,Salamander,tool,43,43,"Answer using only only word - ""Axe"" or ""Salamander"" and not ""Paint brush"".Which is more similar in meaning to ""Paint brush""?","

Axe",Axe
456,Paint brush,Axe,Caiman,tool,42,42,"Answer using only only word - ""Axe"" or ""Caiman"" and not ""Paint brush"".Which is more similar in meaning to ""Paint brush""?","

Axe",Axe
473,Lizard,Axe,Cobra,reptile,39,41,"Answer using only only word - ""Axe"" or ""Cobra"" and not ""Lizard"".Which is more similar in meaning to ""Lizard""?","

Axe",Axe
480,Chisel,Axe,Toad,tool,39,40,"Answer using only only word - ""Axe"" or ""Toad"" and not ""Chisel"".Which is more similar in meaning to ""Chisel""?","

Axe.",Axe
488,Caiman,Axe,Blindworm,reptile,40,41,"Answer using only only word - ""Axe"" or ""Blindworm"" and not ""Caiman"".Which is more similar in meaning to ""Caiman""?","

Axe",Axe
503,Anvil,Axe,Screwdriver,tool,40,41,"Answer using only only word - ""Axe"" or ""Screwdriver"" and not ""Anvil"".Which is more similar in meaning to ""Anvil""?","

Axe",Axe
504,Chisel,Axe,Saw,tool,38,40,"Answer using only only word - ""Axe"" or ""Saw"" and not ""Chisel"".Which is more similar in meaning to ""Chisel""?","

Axe",Axe
524,Lawn Mower,Axe,Snake,tool,41,43,"Answer using only only word - ""Axe"" or ""Snake"" and not ""Lawn Mower"".Which is more similar in meaning to ""Lawn Mower""?","

Axe",Axe
526,Spanner,Axe,Shovel,tool,40,43,"Answer using only only word - ""Axe"" or ""Shovel"" and not ""Spanner"".Which is more similar in meaning to ""Spanner""?","

Axe",Axe
546,Chameleon,Axe,Vacuum,reptile,41,43,"Answer using only only word - ""Axe"" or ""Vacuum"" and not ""Chameleon"".Which is more similar in meaning to ""Chameleon""?","

Axe",Axe
549,Saw,Axe,Screwdriver,tool,39,41,"Answer using only only word - ""Axe"" or ""Screwdriver"" and not ""Saw"".Which is more similar in meaning to ""Saw""?","

Axe",Axe
550,Blindworm,Axe,Oil can,reptile,41,42,"Answer using only only word - ""Axe"" or ""Oil can"" and not ""Blindworm"".Which is more similar in meaning to ""Blindworm""?","

Axe",Axe
583,Anvil,Axe,Dinosaur,tool,39,40,"Answer using only only word - ""Axe"" or ""Dinosaur"" and not ""Anvil"".Which is more similar in meaning to ""Anvil""?","

Axe",Axe
594,Anvil,Axe,Snake,tool,38,39,"Answer using only only word - ""Axe"" or ""Snake"" and not ""Anvil"".Which is more similar in meaning to ""Anvil""?","

Axe",Axe
631,Tortoise,Axe,Snake,reptile,40,41,"Answer using only only word - ""Axe"" or ""Snake"" and not ""Tortoise"".Which is more similar in meaning to ""Tortoise""?","

Axe",Axe
636,Turtle,Axe,Knife,reptile,39,40,"Answer using only only word - ""Axe"" or ""Knife"" and not ""Turtle"".Which is more similar in meaning to ""Turtle""?","

Axe",Axe
639,Caiman,Axe,Crocodile,reptile,40,42,"Answer using only only word - ""Axe"" or ""Crocodile"" and not ""Caiman"".Which is more similar in meaning to ""Caiman""?","

Axe",Axe
650,Boa python,Axe,Gecko,reptile,41,42,"Answer using only only word - ""Axe"" or ""Gecko"" and not ""Boa python"".Which is more similar in meaning to ""Boa python""?","

Axe",Axe
659,Chisel,Axe,Nail,tool,39,40,"Answer using only only word - ""Axe"" or ""Nail"" and not ""Chisel"".Which is more similar in meaning to ""Chisel""?","

Axe",Axe
663,Turtle,Axe,Lizard,reptile,39,40,"Answer using only only word - ""Axe"" or ""Lizard"" and not ""Turtle"".Which is more similar in meaning to ""Turtle""?","

Axe",Axe
671,Snake,Axe,Caiman,reptile,39,38,"Answer using only only word - ""Axe"" or ""Caiman"" and not ""Snake"".Which is more similar in meaning to ""Snake""?","

Axe",Axe
712,Hammer,Axe,Boa python,tool,40,41,"Answer using only only word - ""Axe"" or ""Boa python"" and not ""Hammer"".Which is more similar in meaning to ""Hammer""?","

Axe",Axe
760,Oil can,Axe,Toad,tool,39,40,"Answer using only only word - ""Axe"" or ""Toad"" and not ""Oil can"".Which is more similar in meaning to ""Oil can""?","

Axe",Axe
762,Salamander,Axe,Grinding disk,reptile,43,43,"Answer using only only word - ""Axe"" or ""Grinding disk"" and not ""Salamander"".Which is more similar in meaning to ""Salamander""?","

Axe",Axe
771,Grinding disk,Axe,Shovel,tool,43,43,"Answer using only only word - ""Axe"" or ""Shovel"" and not ""Grinding disk"".Which is more similar in meaning to ""Grinding disk""?","

Axe",Axe
783,Anvil,Axe,Hammer,tool,39,40,"Answer using only only word - ""Axe"" or ""Hammer"" and not ""Anvil"".Which is more similar in meaning to ""Anvil""?","

Axe",Axe
827,Knife,Axe,Chisel,tool,39,40,"Answer using only only word - ""Axe"" or ""Chisel"" and not ""Knife"".Which is more similar in meaning to ""Knife""?","

Axe",Axe
849,Vacuum,Axe,Dinosaur,tool,40,42,"Answer using only only word - ""Axe"" or ""Dinosaur"" and not ""Vacuum"".Which is more similar in meaning to ""Vacuum""?","

Axe",Axe
853,Screwdriver,Axe,Hammer,tool,42,42,"Answer using only only word - ""Axe"" or ""Hammer"" and not ""Screwdriver"".Which is more similar in meaning to ""Screwdriver""?","

Axe.",Axe
858,Cobra,Axe,Salamander,reptile,40,43,"Answer using only only word - ""Axe"" or ""Salamander"" and not ""Cobra"".Which is more similar in meaning to ""Cobra""?","

Axe",Axe
866,Screwdriver,Axe,Snake,tool,41,41,"Answer using only only word - ""Axe"" or ""Snake"" and not ""Screwdriver"".Which is more similar in meaning to ""Screwdriver""?","

Axe",Axe
873,Shovel,Axe,Screwdriver,tool,40,43,"Answer using only only word - ""Axe"" or ""Screwdriver"" and not ""Shovel"".Which is more similar in meaning to ""Shovel""?","

Axe",Axe
884,Vacuum,Axe,Tortoise,tool,40,43,"Answer using only only word - ""Axe"" or ""Tortoise"" and not ""Vacuum"".Which is more similar in meaning to ""Vacuum""?","

Axe",Axe
897,Blindworm,Axe,Nail,reptile,40,42,"Answer using only only word - ""Axe"" or ""Nail"" and not ""Blindworm"".Which is more similar in meaning to ""Blindworm""?","

Axe",Axe
905,Vacuum,Axe,Grinding disk,tool,41,43,"Answer using only only word - ""Axe"" or ""Grinding disk"" and not ""Vacuum"".Which is more similar in meaning to ""Vacuum""?","

Axe",Axe
909,Crocodile,Axe,Screwdriver,reptile,42,45,"Answer using only only word - ""Axe"" or ""Screwdriver"" and not ""Crocodile"".Which is more similar in meaning to ""Crocodile""?","

Axe",Axe
911,Alligator,Axe,Snake,reptile,40,39,"Answer using only only word - ""Axe"" or ""Snake"" and not ""Alligator"".Which is more similar in meaning to ""Alligator""?","

Axe",Axe
923,Lawn Mower,Axe,Crocodile,tool,42,46,"Answer using only only word - ""Axe"" or ""Crocodile"" and not ""Lawn Mower"".Which is more similar in meaning to ""Lawn Mower""?","

Axe",Axe
939,Knife,Axe,Crocodile,tool,39,42,"Answer using only only word - ""Axe"" or ""Crocodile"" and not ""Knife"".Which is more similar in meaning to ""Knife""?","

Axe",Axe
944,Caiman,Axe,Nail,reptile,39,40,"Answer using only only word - ""Axe"" or ""Nail"" and not ""Caiman"".Which is more similar in meaning to ""Caiman""?","

Axe",Axe
949,Oil can,Axe,Lizard,tool,40,40,"Answer using only only word - ""Axe"" or ""Lizard"" and not ""Oil can"".Which is more similar in meaning to ""Oil can""?","

Axe",Axe
964,Blindworm,Axe,Grinding disk,reptile,42,43,"Answer using only only word - ""Axe"" or ""Grinding disk"" and not ""Blindworm"".Which is more similar in meaning to ""Blindworm""?","

Axe",Axe
967,Paint brush,Axe,Tortoise,tool,42,51,"Answer using only only word - ""Axe"" or ""Tortoise"" and not ""Paint brush"".Which is more similar in meaning to ""Paint brush""?","

Axe",Axe
969,Toad,Axe,Lizard,reptile,38,40,"Answer using only only word - ""Axe"" or ""Lizard"" and not ""Toad"".Which is more similar in meaning to ""Toad""?","

Axe",Axe
1025,Caiman,Axe,Tortoise,reptile,40,41,"Answer using only only word - ""Axe"" or ""Tortoise"" and not ""Caiman"".Which is more similar in meaning to ""Caiman""?","

Axe",Axe
1037,Shovel,Axe,Vacuum,tool,39,43,"Answer using only only word - ""Axe"" or ""Vacuum"" and not ""Shovel"".Which is more similar in meaning to ""Shovel""?","

Axe",Axe
1056,Shovel,Axe,Knife,tool,39,42,"Answer using only only word - ""Axe"" or ""Knife"" and not ""Shovel"".Which is more similar in meaning to ""Shovel""?","

Axe",Axe
1080,Dinosaur,Axe,Knife,reptile,40,40,"Answer using only only word - ""Axe"" or ""Knife"" and not ""Dinosaur"".Which is more similar in meaning to ""Dinosaur""?","

Axe",Axe
1100,Chisel,Axe,Lizard,tool,39,40,"Answer using only only word - ""Axe"" or ""Lizard"" and not ""Chisel"".Which is more similar in meaning to ""Chisel""?","

Axe",Axe
1109,Paint brush,Axe,Lawn Mower,tool,43,44,"Answer using only only word - ""Axe"" or ""Lawn Mower"" and not ""Paint brush"".Which is more similar in meaning to ""Paint brush""?","

Axe",Axe
1113,Shovel,Axe,Gecko,tool,39,42,"Answer using only only word - ""Axe"" or ""Gecko"" and not ""Shovel"".Which is more similar in meaning to ""Shovel""?","

Axe",Axe
1121,Chisel,Axe,Snake,tool,39,39,"Answer using only only word - ""Axe"" or ""Snake"" and not ""Chisel"".Which is more similar in meaning to ""Chisel""?","

Axe",Axe
1143,Lawn Mower,Axe,Gecko,tool,41,44,"Answer using only only word - ""Axe"" or ""Gecko"" and not ""Lawn Mower"".Which is more similar in meaning to ""Lawn Mower""?","

Axe",Axe
1166,Tortoise,Axe,Grinding disk,reptile,42,43,"Answer using only only word - ""Axe"" or ""Grinding disk"" and not ""Tortoise"".Which is more similar in meaning to ""Tortoise""?","

Axe",Axe
1168,Shovel,Axe,Saw,tool,38,42,"Answer using only only word - ""Axe"" or ""Saw"" and not ""Shovel"".Which is more similar in meaning to ""Shovel""?","

Axe",Axe
1169,Turtle,Axe,Saw,reptile,38,40,"Answer using only only word - ""Axe"" or ""Saw"" and not ""Turtle"".Which is more similar in meaning to ""Turtle""?","

Axe",Axe
1188,Chisel,Axe,Caiman,tool,39,40,"Answer using only only word - ""Axe"" or ""Caiman"" and not ""Chisel"".Which is more similar in meaning to ""Chisel""?","

Axe",Axe
1203,Grinding disk,Axe,Toad,tool,42,42,"Answer using only only word - ""Axe"" or ""Toad"" and not ""Grinding disk"".Which is more similar in meaning to ""Grinding disk""?","

Axe",Axe
1205,Paint brush,Axe,Saw,tool,41,42,"Answer using only only word - ""Axe"" or ""Saw"" and not ""Paint brush"".Which is more similar in meaning to ""Paint brush""?","

Axe",Axe
1216,Blindworm,Axe,Gecko,reptile,40,42,"Answer using only only word - ""Axe"" or ""Gecko"" and not ""Blindworm"".Which is more similar in meaning to ""Blindworm""?","

Axe",Axe
1234,Caiman,Axe,Screwdriver,reptile,40,41,"Answer using only only word - ""Axe"" or ""Screwdriver"" and not ""Caiman"".Which is more similar in meaning to ""Caiman""?","

Axe",Axe
1252,Lawn Mower,Axe,Spanner,tool,41,45,"Answer using only only word - ""Axe"" or ""Spanner"" and not ""Lawn Mower"".Which is more similar in meaning to ""Lawn Mower""?","

Axe",Axe
1277,Shovel,Axe,Grinding disk,tool,41,43,"Answer using only only word - ""Axe"" or ""Grinding disk"" and not ""Shovel"".Which is more similar in meaning to ""Shovel""?","

Axe",Axe
1286,Crocodile,Axe,Salamander,reptile,42,45,"Answer using only only word - ""Axe"" or ""Salamander"" and not ""Crocodile"".Which is more similar in meaning to ""Crocodile""?","

Axe",Axe
1300,Knife,Axe,Vacuum,tool,39,41,"Answer using only only word - ""Axe"" or ""Vacuum"" and not ""Knife"".Which is more similar in meaning to ""Knife""?","

Axe",Axe
1302,Caiman,Axe,Saw,reptile,38,40,"Answer using only only word - ""Axe"" or ""Saw"" and not ""Caiman"".Which is more similar in meaning to ""Caiman""?","

Axe",Axe
1316,Salamander,Axe,Tortoise,reptile,42,43,"Answer using only only word - ""Axe"" or ""Tortoise"" and not ""Salamander"".Which is more similar in meaning to ""Salamander""?","

Axe",Axe
1337,Snake,Axe,Toad,reptile,38,38,"Answer using only only word - ""Axe"" or ""Toad"" and not ""Snake"".Which is more similar in meaning to ""Snake""?","

Axe",Axe
1356,Hammer,Axe,Grinding disk,tool,41,41,"Answer using only only word - ""Axe"" or ""Grinding disk"" and not ""Hammer"".Which is more similar in meaning to ""Hammer""?","

Axe",Axe
1357,Blindworm,Axe,Crocodile,reptile,41,44,"Answer using only only word - ""Axe"" or ""Crocodile"" and not ""Blindworm"".Which is more similar in meaning to ""Blindworm""?","

Axe",Axe
1370,Caiman,Axe,Snake,reptile,39,39,"Answer using only only word - ""Axe"" or ""Snake"" and not ""Caiman"".Which is more similar in meaning to ""Caiman""?","

Axe",Axe
1410,Salamander,Axe,Snake,reptile,41,41,"Answer using only only word - ""Axe"" or ""Snake"" and not ""Salamander"".Which is more similar in meaning to ""Salamander""?","

Axe",Axe
